entry,at,order
"""黄笃读 @ 0TnQIPuKbv"" posts a small blind of 1",2025-10-25T16:30:19.165Z,176140981916507
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (905) | #4 ""xx @ kp-4YAuUN-"" (279) | #6 ""vzzz @ EOiOubJPxe"" (595) | #7 ""黄笃读 @ 0TnQIPuKbv"" (691) | #8 ""nicky @ 1ELfoKBJ4s"" (70)",2025-10-25T16:30:19.165Z,176140981916501
"-- starting hand #129 (id: h9n3jckugmap)  (No Limit Texas Hold'em) (dealer: ""vzzz @ EOiOubJPxe"") --",2025-10-25T16:30:19.165Z,176140981916500
"""黄笃读 @ 0TnQIPuKbv"" shows a 4♥, A♥.",2025-10-25T16:30:14.317Z,176140981431700
"-- ending hand #128 --",2025-10-25T16:30:12.649Z,176140981264902
"""nicky @ 1ELfoKBJ4s"" collected 70 from pot with Pair, A's (combination: A♦, A♠, Q♦, 10♣, 9♥)",2025-10-25T16:30:12.649Z,176140981264901
"""xx @ kp-4YAuUN-"" collected 69 from pot with Pair, A's (combination: A♣, A♠, Q♥, 10♣, 9♥)",2025-10-25T16:30:12.649Z,176140981264900
"River: 2♦, 9♥, A♠, 5♠ [10♣]",2025-10-25T16:30:08.574Z,176140980857400
"""nicky @ 1ELfoKBJ4s"" shows a Q♦, A♦.",2025-10-25T16:30:04.552Z,176140980455202
"""xx @ kp-4YAuUN-"" shows a A♣, Q♥.",2025-10-25T16:30:04.552Z,176140980455201
"Uncalled bet of 55 returned to ""xx @ kp-4YAuUN-""",2025-10-25T16:30:04.552Z,176140980455200
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:30:03.743Z,176140980374300
"""xx @ kp-4YAuUN-"" bets 55",2025-10-25T16:30:01.651Z,176140980165100
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:29:49.458Z,176140978945800
"Turn: 2♦, 9♥, A♠ [5♠]",2025-10-25T16:29:46.690Z,176140978669000
"""黄笃读 @ 0TnQIPuKbv"" calls 37",2025-10-25T16:29:45.875Z,176140978587500
"""xx @ kp-4YAuUN-"" calls 37",2025-10-25T16:29:43.949Z,176140978394900
"""nicky @ 1ELfoKBJ4s"" bets 37 and go all in",2025-10-25T16:29:38.653Z,176140977865300
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:29:35.243Z,176140977524300
"Flop:  [2♦, 9♥, A♠]",2025-10-25T16:29:32.790Z,176140977279000
"""黄笃读 @ 0TnQIPuKbv"" calls 9",2025-10-25T16:29:31.959Z,176140977195900
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:29:30.814Z,176140977081400
"""xx @ kp-4YAuUN-"" calls 9",2025-10-25T16:29:29.256Z,176140976925600
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:29:26.047Z,176140976604700
"""nicky @ 1ELfoKBJ4s"" raises to 9",2025-10-25T16:29:23.221Z,176140976322100
"""黄笃读 @ 0TnQIPuKbv"" posts a big blind of 2",2025-10-25T16:29:17.315Z,176140975731508
"""vzzz @ EOiOubJPxe"" posts a small blind of 1",2025-10-25T16:29:17.315Z,176140975731507
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (905) | #4 ""xx @ kp-4YAuUN-"" (256) | #6 ""vzzz @ EOiOubJPxe"" (596) | #7 ""黄笃读 @ 0TnQIPuKbv"" (737) | #8 ""nicky @ 1ELfoKBJ4s"" (46)",2025-10-25T16:29:17.315Z,176140975731501
"-- starting hand #128 (id: zpmsr3o9jelc)  (No Limit Texas Hold'em) (dealer: ""xx @ kp-4YAuUN-"") --",2025-10-25T16:29:17.315Z,176140975731500
"-- ending hand #127 --",2025-10-25T16:29:14.376Z,176140975437602
"""yx @ e6zr8eCYWY"" collected 37 from pot",2025-10-25T16:29:14.376Z,176140975437601
"Uncalled bet of 46 returned to ""yx @ e6zr8eCYWY""",2025-10-25T16:29:14.376Z,176140975437600
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:29:13.542Z,176140975354200
"""yx @ e6zr8eCYWY"" bets 46",2025-10-25T16:29:11.198Z,176140975119800
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:29:06.149Z,176140974614900
"River: 10♥, K♠, 9♠, A♣ [4♦]",2025-10-25T16:29:02.735Z,176140974273500
"""nicky @ 1ELfoKBJ4s"" calls 2",2025-10-25T16:29:01.806Z,176140974180600
"""yx @ e6zr8eCYWY"" bets 2",2025-10-25T16:28:59.508Z,176140973950800
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:28:56.399Z,176140973639900
"Turn: 10♥, K♠, 9♠ [A♣]",2025-10-25T16:28:53.420Z,176140973342000
"""nicky @ 1ELfoKBJ4s"" calls 8",2025-10-25T16:28:52.587Z,176140973258700
"""yx @ e6zr8eCYWY"" bets 8",2025-10-25T16:28:50.380Z,176140973038000
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:28:45.821Z,176140972582100
"Flop:  [10♥, K♠, 9♠]",2025-10-25T16:28:41.871Z,176140972187100
"""nicky @ 1ELfoKBJ4s"" calls 7",2025-10-25T16:28:41.061Z,176140972106100
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:28:38.368Z,176140971836800
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:28:35.699Z,176140971569900
"""yx @ e6zr8eCYWY"" raises to 7",2025-10-25T16:28:30.897Z,176140971089700
"""nicky @ 1ELfoKBJ4s"" calls 2",2025-10-25T16:28:27.287Z,176140970728700
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:28:24.801Z,176140970480100
"""vzzz @ EOiOubJPxe"" posts a big blind of 2",2025-10-25T16:28:23.001Z,176140970300108
"""xx @ kp-4YAuUN-"" posts a small blind of 1",2025-10-25T16:28:23.001Z,176140970300107
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (885) | #4 ""xx @ kp-4YAuUN-"" (257) | #6 ""vzzz @ EOiOubJPxe"" (598) | #7 ""黄笃读 @ 0TnQIPuKbv"" (737) | #8 ""nicky @ 1ELfoKBJ4s"" (63)",2025-10-25T16:28:23.001Z,176140970300101
"-- starting hand #127 (id: zciqmdg1vhuz)  (No Limit Texas Hold'em) (dealer: ""yx @ e6zr8eCYWY"") --",2025-10-25T16:28:23.001Z,176140970300100
"-- ending hand #126 --",2025-10-25T16:28:17.057Z,176140969705702
"""nicky @ 1ELfoKBJ4s"" collected 30 from pot",2025-10-25T16:28:17.057Z,176140969705701
"Uncalled bet of 33 returned to ""nicky @ 1ELfoKBJ4s""",2025-10-25T16:28:17.057Z,176140969705700
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:28:16.250Z,176140969625000
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:28:15.096Z,176140969509600
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:28:12.288Z,176140969228800
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:28:06.516Z,176140968651600
"""nicky @ 1ELfoKBJ4s"" bets 33 and go all in",2025-10-25T16:28:03.502Z,176140968350200
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:27:55.811Z,176140967581100
"""vzzz @ EOiOubJPxe"" checks",2025-10-25T16:27:54.631Z,176140967463100
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:27:49.802Z,176140966980200
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:27:46.454Z,176140966645400
"Flop:  [K♥, 6♥, Q♠]",2025-10-25T16:27:42.618Z,176140966261800
"""xx @ kp-4YAuUN-"" calls 6",2025-10-25T16:27:41.784Z,176140966178400
"""yx @ e6zr8eCYWY"" calls 6",2025-10-25T16:27:39.497Z,176140965949700
"""nicky @ 1ELfoKBJ4s"" calls 6",2025-10-25T16:27:37.484Z,176140965748400
"""黄笃读 @ 0TnQIPuKbv"" calls 6",2025-10-25T16:27:35.616Z,176140965561600
"""vzzz @ EOiOubJPxe"" raises to 6",2025-10-25T16:27:31.517Z,176140965151700
"""xx @ kp-4YAuUN-"" posts a big blind of 2",2025-10-25T16:27:24.994Z,176140964499408
"""yx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-25T16:27:24.994Z,176140964499407
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (891) | #4 ""xx @ kp-4YAuUN-"" (263) | #6 ""vzzz @ EOiOubJPxe"" (604) | #7 ""黄笃读 @ 0TnQIPuKbv"" (743) | #8 ""nicky @ 1ELfoKBJ4s"" (39)",2025-10-25T16:27:24.994Z,176140964499401
"-- starting hand #126 (id: uwueyvsanqbl)  (No Limit Texas Hold'em) (dealer: ""nicky @ 1ELfoKBJ4s"") --",2025-10-25T16:27:24.994Z,176140964499400
"-- ending hand #125 --",2025-10-25T16:27:18.957Z,176140963895703
"""yx @ e6zr8eCYWY"" collected 85 from pot with Straight, Q High (combination: Q♣, J♦, 10♠, 9♠, 8♠)",2025-10-25T16:27:18.957Z,176140963895702
"""yx @ e6zr8eCYWY"" shows a J♦, J♣.",2025-10-25T16:27:18.957Z,176140963895701
"""黄笃读 @ 0TnQIPuKbv"" shows a 9♦, Q♦.",2025-10-25T16:27:18.957Z,176140963895700
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:27:18.132Z,176140963813200
"""yx @ e6zr8eCYWY"" calls 15",2025-10-25T16:27:14.605Z,176140963460500
"""黄笃读 @ 0TnQIPuKbv"" bets 15",2025-10-25T16:27:11.351Z,176140963135100
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:27:06.881Z,176140962688100
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:27:03.513Z,176140962351300
"River: Q♣, 8♠, 9♠, A♦ [10♠]",2025-10-25T16:26:54.997Z,176140961499700
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:26:54.127Z,176140961412700
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:26:52.913Z,176140961291300
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:26:48.941Z,176140960894100
"Turn: Q♣, 8♠, 9♠ [A♦]",2025-10-25T16:26:46.577Z,176140960657700
"""黄笃读 @ 0TnQIPuKbv"" calls 11",2025-10-25T16:26:45.712Z,176140960571200
"""xx @ kp-4YAuUN-"" calls 11",2025-10-25T16:26:36.037Z,176140959603700
"""yx @ e6zr8eCYWY"" bets 11",2025-10-25T16:26:24.687Z,176140958468700
"Flop:  [Q♣, 8♠, 9♠]",2025-10-25T16:26:19.152Z,176140957915200
"""黄笃读 @ 0TnQIPuKbv"" calls 7",2025-10-25T16:26:18.285Z,176140957828500
"""xx @ kp-4YAuUN-"" calls 7",2025-10-25T16:26:17.148Z,176140957714800
"""yx @ e6zr8eCYWY"" raises to 7",2025-10-25T16:26:13.247Z,176140957324700
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:26:09.507Z,176140956950700
"""黄笃读 @ 0TnQIPuKbv"" calls 2",2025-10-25T16:26:05.090Z,176140956509000
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:26:02.052Z,176140956205200
"""xx @ kp-4YAuUN-"" calls 2",2025-10-25T16:25:57.492Z,176140955749200
"""yx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-25T16:25:53.420Z,176140955342008
"""nicky @ 1ELfoKBJ4s"" posts a small blind of 1",2025-10-25T16:25:53.420Z,176140955342007
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (839) | #4 ""xx @ kp-4YAuUN-"" (281) | #6 ""vzzz @ EOiOubJPxe"" (604) | #7 ""黄笃读 @ 0TnQIPuKbv"" (776) | #8 ""nicky @ 1ELfoKBJ4s"" (40)",2025-10-25T16:25:53.420Z,176140955342001
"-- starting hand #125 (id: lx78kj1hbq6d)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ 0TnQIPuKbv"") --",2025-10-25T16:25:53.420Z,176140955342000
"-- ending hand #124 --",2025-10-25T16:25:47.466Z,176140954746602
"""黄笃读 @ 0TnQIPuKbv"" collected 66 from pot",2025-10-25T16:25:47.466Z,176140954746601
"Uncalled bet of 33 returned to ""黄笃读 @ 0TnQIPuKbv""",2025-10-25T16:25:47.466Z,176140954746600
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:25:46.660Z,176140954666000
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:25:45.363Z,176140954536300
"""黄笃读 @ 0TnQIPuKbv"" bets 33",2025-10-25T16:25:31.472Z,176140953147200
"Turn: 9♦, 2♣, J♦ [J♠]",2025-10-25T16:25:27.495Z,176140952749500
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:25:26.690Z,176140952669000
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:25:25.331Z,176140952533100
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:25:23.117Z,176140952311700
"Flop:  [9♦, 2♣, J♦]",2025-10-25T16:25:19.949Z,176140951994900
"""黄笃读 @ 0TnQIPuKbv"" calls 22",2025-10-25T16:25:19.098Z,176140951909800
"""yx @ e6zr8eCYWY"" calls 22",2025-10-25T16:25:15.191Z,176140951519100
"""nicky @ 1ELfoKBJ4s"" raises to 22",2025-10-25T16:25:11.177Z,176140951117700
"""黄笃读 @ 0TnQIPuKbv"" calls 7",2025-10-25T16:25:02.882Z,176140950288200
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:25:01.723Z,176140950172300
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:24:00.804Z,176140944080400
"""yx @ e6zr8eCYWY"" raises to 7",2025-10-25T16:23:55.626Z,176140943562600
"""nicky @ 1ELfoKBJ4s"" posts a big blind of 2",2025-10-25T16:23:49.323Z,176140942932308
"""黄笃读 @ 0TnQIPuKbv"" posts a small blind of 1",2025-10-25T16:23:49.323Z,176140942932307
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (861) | #4 ""xx @ kp-4YAuUN-"" (281) | #6 ""vzzz @ EOiOubJPxe"" (604) | #7 ""黄笃读 @ 0TnQIPuKbv"" (732) | #8 ""nicky @ 1ELfoKBJ4s"" (62)",2025-10-25T16:23:49.323Z,176140942932301
"-- starting hand #124 (id: w2zjmdjicg5l)  (No Limit Texas Hold'em) (dealer: ""vzzz @ EOiOubJPxe"") --",2025-10-25T16:23:49.323Z,176140942932300
"-- ending hand #123 --",2025-10-25T16:23:46.351Z,176140942635102
"""黄笃读 @ 0TnQIPuKbv"" collected 53 from pot",2025-10-25T16:23:46.351Z,176140942635101
"Uncalled bet of 53 returned to ""黄笃读 @ 0TnQIPuKbv""",2025-10-25T16:23:46.351Z,176140942635100
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:23:45.549Z,176140942554900
"""黄笃读 @ 0TnQIPuKbv"" bets 53",2025-10-25T16:23:41.004Z,176140942100400
"River: A♦, 3♣, Q♥, A♥ [9♥]",2025-10-25T16:23:22.485Z,176140940248500
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:23:21.664Z,176140940166400
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:23:17.074Z,176140939707400
"Turn: A♦, 3♣, Q♥ [A♥]",2025-10-25T16:23:06.643Z,176140938664300
"""xx @ kp-4YAuUN-"" calls 13",2025-10-25T16:23:05.826Z,176140938582600
"""黄笃读 @ 0TnQIPuKbv"" bets 13",2025-10-25T16:23:02.313Z,176140938231300
"Flop:  [A♦, 3♣, Q♥]",2025-10-25T16:22:56.258Z,176140937625800
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:22:55.446Z,176140937544600
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:22:52.841Z,176140937284100
"""黄笃读 @ 0TnQIPuKbv"" calls 11",2025-10-25T16:22:51.582Z,176140937158200
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:22:48.959Z,176140936895900
"""xx @ kp-4YAuUN-"" raises to 11",2025-10-25T16:22:46.006Z,176140936600600
"""yx @ e6zr8eCYWY"" calls 2",2025-10-25T16:22:42.071Z,176140936207100
"""nicky @ 1ELfoKBJ4s"" calls 2",2025-10-25T16:22:38.089Z,176140935808900
"""黄笃读 @ 0TnQIPuKbv"" posts a big blind of 2",2025-10-25T16:22:34.461Z,176140935446108
"""vzzz @ EOiOubJPxe"" posts a small blind of 1",2025-10-25T16:22:34.461Z,176140935446107
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (863) | #4 ""xx @ kp-4YAuUN-"" (305) | #6 ""vzzz @ EOiOubJPxe"" (605) | #7 ""黄笃读 @ 0TnQIPuKbv"" (703) | #8 ""nicky @ 1ELfoKBJ4s"" (64)",2025-10-25T16:22:34.461Z,176140935446101
"-- starting hand #123 (id: 3peinybcm1jt)  (No Limit Texas Hold'em) (dealer: ""xx @ kp-4YAuUN-"") --",2025-10-25T16:22:34.461Z,176140935446100
"-- ending hand #122 --",2025-10-25T16:22:28.543Z,176140934854302
"""vzzz @ EOiOubJPxe"" collected 137 from pot",2025-10-25T16:22:28.543Z,176140934854301
"Uncalled bet of 88 returned to ""vzzz @ EOiOubJPxe""",2025-10-25T16:22:28.543Z,176140934854300
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:22:27.691Z,176140934769100
"""vzzz @ EOiOubJPxe"" bets 88",2025-10-25T16:22:14.030Z,176140933403000
"Turn: 9♦, 6♥, K♠ [J♠]",2025-10-25T16:21:53.525Z,176140931352500
"""yx @ e6zr8eCYWY"" calls 28",2025-10-25T16:21:52.702Z,176140931270200
"""vzzz @ EOiOubJPxe"" bets 28",2025-10-25T16:21:48.453Z,176140930845300
"Flop:  [9♦, 6♥, K♠]",2025-10-25T16:21:29.033Z,176140928903300
"""yx @ e6zr8eCYWY"" calls 32",2025-10-25T16:21:28.198Z,176140928819800
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:21:26.382Z,176140928638200
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:21:17.594Z,176140927759400
"""vzzz @ EOiOubJPxe"" raises to 32",2025-10-25T16:21:15.287Z,176140927528700
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:20:44.626Z,176140924462600
"""yx @ e6zr8eCYWY"" calls 8",2025-10-25T16:20:43.341Z,176140924334100
"""nicky @ 1ELfoKBJ4s"" calls 8",2025-10-25T16:20:40.633Z,176140924063300
"""黄笃读 @ 0TnQIPuKbv"" raises to 8",2025-10-25T16:20:38.369Z,176140923836900
"""vzzz @ EOiOubJPxe"" posts a big blind of 2",2025-10-25T16:20:34.942Z,176140923494208
"""xx @ kp-4YAuUN-"" posts a small blind of 1",2025-10-25T16:20:34.942Z,176140923494207
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (923) | #4 ""xx @ kp-4YAuUN-"" (306) | #6 ""vzzz @ EOiOubJPxe"" (528) | #7 ""黄笃读 @ 0TnQIPuKbv"" (711) | #8 ""nicky @ 1ELfoKBJ4s"" (72)",2025-10-25T16:20:34.942Z,176140923494201
"-- starting hand #122 (id: bsbqwyn5orel)  (No Limit Texas Hold'em) (dealer: ""yx @ e6zr8eCYWY"") --",2025-10-25T16:20:34.942Z,176140923494200
"""nicky @ 1ELfoKBJ4s"" shows a 5♠, 6♠.",2025-10-25T16:20:31.240Z,176140923124000
"-- ending hand #121 --",2025-10-25T16:20:28.335Z,176140922833502
"""nicky @ 1ELfoKBJ4s"" collected 6 from pot",2025-10-25T16:20:28.335Z,176140922833501
"Uncalled bet of 6 returned to ""nicky @ 1ELfoKBJ4s""",2025-10-25T16:20:28.335Z,176140922833500
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:20:27.516Z,176140922751600
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:20:26.301Z,176140922630100
"""nicky @ 1ELfoKBJ4s"" bets 6",2025-10-25T16:20:22.679Z,176140922267900
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:20:17.535Z,176140921753500
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:20:15.340Z,176140921534000
"Flop:  [6♥, 6♣, 2♦]",2025-10-25T16:20:12.729Z,176140921272900
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:20:11.924Z,176140921192400
"""yx @ e6zr8eCYWY"" calls 2",2025-10-25T16:20:10.133Z,176140921013300
"""nicky @ 1ELfoKBJ4s"" calls 2",2025-10-25T16:20:05.342Z,176140920534200
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:20:03.025Z,176140920302500
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:20:01.865Z,176140920186500
"""xx @ kp-4YAuUN-"" posts a big blind of 2",2025-10-25T16:19:59.845Z,176140919984508
"""yx @ e6zr8eCYWY"" posts a small blind of 1",2025-10-25T16:19:59.845Z,176140919984507
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (925) | #4 ""xx @ kp-4YAuUN-"" (308) | #6 ""vzzz @ EOiOubJPxe"" (528) | #7 ""黄笃读 @ 0TnQIPuKbv"" (711) | #8 ""nicky @ 1ELfoKBJ4s"" (68)",2025-10-25T16:19:59.845Z,176140919984501
"-- starting hand #121 (id: qrb6erhdplix)  (No Limit Texas Hold'em) (dealer: ""nicky @ 1ELfoKBJ4s"") --",2025-10-25T16:19:59.845Z,176140919984500
"-- ending hand #120 --",2025-10-25T16:19:53.842Z,176140919384202
"""yx @ e6zr8eCYWY"" collected 65 from pot with Pair, 6's (combination: 6♣, 6♦, A♥, 7♥, 5♠)",2025-10-25T16:19:53.842Z,176140919384201
"""yx @ e6zr8eCYWY"" shows a 7♥, 6♣.",2025-10-25T16:19:53.842Z,176140919384200
"""vzzz @ EOiOubJPxe"" checks",2025-10-25T16:19:53.028Z,176140919302800
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:19:50.754Z,176140919075400
"River: 6♦, 2♣, A♥, 3♥ [5♠]",2025-10-25T16:19:44.630Z,176140918463000
"""vzzz @ EOiOubJPxe"" checks",2025-10-25T16:19:43.818Z,176140918381800
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:19:32.225Z,176140917222500
"Turn: 6♦, 2♣, A♥ [3♥]",2025-10-25T16:19:29.544Z,176140916954400
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:19:28.713Z,176140916871300
"""yx @ e6zr8eCYWY"" calls 16",2025-10-25T16:19:26.185Z,176140916618500
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:19:23.457Z,176140916345700
"""vzzz @ EOiOubJPxe"" bets 16",2025-10-25T16:19:22.315Z,176140916231500
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:19:08.221Z,176140914822100
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:19:05.118Z,176140914511800
"Flop:  [6♦, 2♣, A♥]",2025-10-25T16:19:03.116Z,176140914311600
"""xx @ kp-4YAuUN-"" calls 8",2025-10-25T16:19:02.045Z,176140914204500
"""yx @ e6zr8eCYWY"" calls 8",2025-10-25T16:18:58.750Z,176140913875000
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:18:56.117Z,176140913611700
"""黄笃读 @ 0TnQIPuKbv"" calls 8",2025-10-25T16:18:55.011Z,176140913501100
"""vzzz @ EOiOubJPxe"" raises to 8",2025-10-25T16:18:53.250Z,176140913325000
"""xx @ kp-4YAuUN-"" calls 2",2025-10-25T16:18:48.680Z,176140912868000
"""yx @ e6zr8eCYWY"" posts a big blind of 2",2025-10-25T16:18:45.589Z,176140912558908
"""nicky @ 1ELfoKBJ4s"" posts a small blind of 1",2025-10-25T16:18:45.589Z,176140912558907
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (884) | #4 ""xx @ kp-4YAuUN-"" (316) | #6 ""vzzz @ EOiOubJPxe"" (552) | #7 ""黄笃读 @ 0TnQIPuKbv"" (719) | #8 ""nicky @ 1ELfoKBJ4s"" (69)",2025-10-25T16:18:45.589Z,176140912558901
"-- starting hand #120 (id: tdpa1qyjpdue)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ 0TnQIPuKbv"") --",2025-10-25T16:18:45.589Z,176140912558900
"-- ending hand #119 --",2025-10-25T16:18:39.671Z,176140911967102
"""yx @ e6zr8eCYWY"" collected 8 from pot",2025-10-25T16:18:39.671Z,176140911967101
"Uncalled bet of 4 returned to ""yx @ e6zr8eCYWY""",2025-10-25T16:18:39.671Z,176140911967100
"""nicky @ 1ELfoKBJ4s"" folds",2025-10-25T16:18:38.799Z,176140911879900
"""黄笃读 @ 0TnQIPuKbv"" folds",2025-10-25T16:18:34.295Z,176140911429500
"""xx @ kp-4YAuUN-"" folds",2025-10-25T16:18:30.335Z,176140911033500
"""yx @ e6zr8eCYWY"" bets 4",2025-10-25T16:18:27.968Z,176140910796800
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:18:23.509Z,176140910350900
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:18:20.371Z,176140910037100
"Turn: 8♣, A♦, Q♥ [6♥]",2025-10-25T16:18:18.582Z,176140909858200
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:18:17.764Z,176140909776400
"""yx @ e6zr8eCYWY"" checks",2025-10-25T16:18:15.465Z,176140909546500
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:18:09.583Z,176140908958300
"""黄笃读 @ 0TnQIPuKbv"" checks",2025-10-25T16:18:08.439Z,176140908843900
"Flop:  [8♣, A♦, Q♥]",2025-10-25T16:18:05.492Z,176140908549200
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:18:04.672Z,176140908467200
"""黄笃读 @ 0TnQIPuKbv"" calls 2",2025-10-25T16:18:03.549Z,176140908354900
"""vzzz @ EOiOubJPxe"" folds",2025-10-25T16:18:02.424Z,176140908242400
"""xx @ kp-4YAuUN-"" calls 2",2025-10-25T16:17:58.937Z,176140907893700
"""yx @ e6zr8eCYWY"" calls 2",2025-10-25T16:17:57.733Z,176140907773300
"""nicky @ 1ELfoKBJ4s"" posts a big blind of 2",2025-10-25T16:17:55.935Z,176140907593508
"""黄笃读 @ 0TnQIPuKbv"" posts a small blind of 1",2025-10-25T16:17:55.935Z,176140907593507
"Player stacks: #3 ""yx @ e6zr8eCYWY"" (878) | #4 ""xx @ kp-4YAuUN-"" (318) | #6 ""vzzz @ EOiOubJPxe"" (552) | #7 ""黄笃读 @ 0TnQIPuKbv"" (721) | #8 ""nicky @ 1ELfoKBJ4s"" (71)",2025-10-25T16:17:55.935Z,176140907593501
"-- starting hand #119 (id: hzv6ltdrchg3)  (No Limit Texas Hold'em) (dealer: ""vzzz @ EOiOubJPxe"") --",2025-10-25T16:17:55.935Z,176140907593500
"-- ending hand #118 --",2025-10-25T16:17:49.927Z,176140906992703
"""xx @ kp-4YAuUN-"" collected 93 from pot with Pair, Q's (combination: Q♠, Q♣, K♠, J♣, 8♠)",2025-10-25T16:17:49.927Z,176140906992702
"""xx @ kp-4YAuUN-"" shows a K♠, Q♠.",2025-10-25T16:17:49.927Z,176140906992701
"""nicky @ 1ELfoKBJ4s"" shows a 10♠, 10♣.",2025-10-25T16:17:49.927Z,176140906992700
"""xx @ kp-4YAuUN-"" checks",2025-10-25T16:17:49.069Z,176140906906900
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:17:47.067Z,176140906706700
"River: Q♣, 3♥, J♣, 8♠ [5♣]",2025-10-25T16:17:44.417Z,176140906441700
"""nicky @ 1ELfoKBJ4s"" calls 18",2025-10-25T16:17:43.579Z,176140906357900
"""xx @ kp-4YAuUN-"" bets 18",2025-10-25T16:17:40.918Z,176140906091800
"""nicky @ 1ELfoKBJ4s"" checks",2025-10-25T16:17:34.782Z,176140905478200
"Turn: Q♣, 3♥, J♣ [8♠]",2025-10-25T16:17:32.112Z,176140905211200
"""yx @ e6zr8eCYWY"" folds",2025-10-25T16:17:31.230Z,176140905123000
