entry,at,order
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (593) | #2 ""xx @ PBtcyvnNrf"" (505) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (729) | #4 ""vzzz @ awUuJQ4Xdy"" (435) | #5 ""ldl @ Fyu1zC3WxZ"" (94) | #6 ""黄笃读 @ X4MZgEf7oz"" (45) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (132)",2025-10-30T16:17:37.172Z,176184105717201
"-- starting hand #79 (id: gowg0ja8keow)  (No Limit Texas Hold'em) (dealer: ""摩托车 @ 1Dc32wQ1Fs"") --",2025-10-30T16:17:37.172Z,176184105717200
"-- ending hand #78 --",2025-10-30T16:17:31.243Z,176184105124302
"""vzzz @ awUuJQ4Xdy"" collected 43 from pot",2025-10-30T16:17:31.243Z,176184105124301
"Uncalled bet of 15 returned to ""vzzz @ awUuJQ4Xdy""",2025-10-30T16:17:31.243Z,176184105124300
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:17:30.427Z,176184105042700
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:17:29.297Z,176184104929700
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-30T16:17:26.241Z,176184104624100
"""vzzz @ awUuJQ4Xdy"" bets 15",2025-10-30T16:17:22.783Z,176184104278300
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:17:14.492Z,176184103449200
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:17:11.268Z,176184103126800
"Flop:  [5♥, 10♠, 5♣]",2025-10-30T16:17:06.952Z,176184102695200
"""单吊幺鸡 @ lRXh4HsiF2"" calls 10",2025-10-30T16:17:06.136Z,176184102613600
"""xx @ PBtcyvnNrf"" calls 10",2025-10-30T16:17:04.185Z,176184102418500
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:17:02.176Z,176184102217600
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-30T16:16:43.876Z,176184100387600
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:16:42.873Z,176184100287300
"""ldl @ Fyu1zC3WxZ"" calls 10",2025-10-30T16:16:41.793Z,176184100179300
"""vzzz @ awUuJQ4Xdy"" raises to 10",2025-10-30T16:16:39.195Z,176184099919500
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:16:34.080Z,176184099408000
"""xx @ PBtcyvnNrf"" calls 2",2025-10-30T16:16:30.691Z,176184099069100
"""lyx @ Ap79JvHOiZ"" posts a big blind of 2",2025-10-30T16:16:27.899Z,176184098789910
"""摩托车 @ 1Dc32wQ1Fs"" posts a small blind of 1",2025-10-30T16:16:27.899Z,176184098789909
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (595) | #2 ""xx @ PBtcyvnNrf"" (515) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (739) | #4 ""vzzz @ awUuJQ4Xdy"" (402) | #5 ""ldl @ Fyu1zC3WxZ"" (104) | #6 ""黄笃读 @ X4MZgEf7oz"" (45) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (133)",2025-10-30T16:16:27.899Z,176184098789901
"-- starting hand #78 (id: xjkhjeux4wun)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ X4MZgEf7oz"") --",2025-10-30T16:16:27.899Z,176184098789900
"-- ending hand #77 --",2025-10-30T16:16:24.885Z,176184098488502
"""xx @ PBtcyvnNrf"" collected 200 from pot with Two Pair, K's & 2's (combination: K♣, K♥, 2♦, 2♥, A♦)",2025-10-30T16:16:24.885Z,176184098488501
"""xx @ PBtcyvnNrf"" shows a K♣, A♦.",2025-10-30T16:16:24.885Z,176184098488500
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:16:24.080Z,176184098408000
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:16:21.730Z,176184098173000
"River: 8♠, 2♦, K♥, 3♦ [2♥]",2025-10-30T16:16:16.482Z,176184097648200
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:16:15.663Z,176184097566300
"""单吊幺鸡 @ lRXh4HsiF2"" calls 50",2025-10-30T16:16:12.959Z,176184097295900
"""xx @ PBtcyvnNrf"" bets 50",2025-10-30T16:15:58.213Z,176184095821300
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:15:52.170Z,176184095217000
"Turn: 8♠, 2♦, K♥ [3♦]",2025-10-30T16:15:50.171Z,176184095017100
"""单吊幺鸡 @ lRXh4HsiF2"" calls 20",2025-10-30T16:15:49.304Z,176184094930400
"""xx @ PBtcyvnNrf"" calls 20",2025-10-30T16:15:46.863Z,176184094686300
"""lyx @ Ap79JvHOiZ"" bets 20",2025-10-30T16:15:43.753Z,176184094375300
"Flop:  [8♠, 2♦, K♥]",2025-10-30T16:15:36.765Z,176184093676500
"""摩托车 @ 1Dc32wQ1Fs"" folds",2025-10-30T16:15:35.959Z,176184093595900
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:15:32.724Z,176184093272400
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-30T16:15:30.927Z,176184093092700
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:15:29.256Z,176184092925600
"""单吊幺鸡 @ lRXh4HsiF2"" calls 12",2025-10-30T16:15:23.901Z,176184092390100
"""xx @ PBtcyvnNrf"" calls 12",2025-10-30T16:15:20.817Z,176184092081700
"""lyx @ Ap79JvHOiZ"" raises to 12",2025-10-30T16:15:16.340Z,176184091634000
"""摩托车 @ 1Dc32wQ1Fs"" posts a missing small blind of 1",2025-10-30T16:15:11.341Z,176184091134112
"""摩托车 @ 1Dc32wQ1Fs"" posts a big blind of 2",2025-10-30T16:15:11.341Z,176184091134111
"""黄笃读 @ X4MZgEf7oz"" posts a small blind of 1",2025-10-30T16:15:11.341Z,176184091134110
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (627) | #2 ""xx @ PBtcyvnNrf"" (397) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (821) | #4 ""vzzz @ awUuJQ4Xdy"" (402) | #5 ""ldl @ Fyu1zC3WxZ"" (104) | #6 ""黄笃读 @ X4MZgEf7oz"" (46) | #8 ""摩托车 @ 1Dc32wQ1Fs"" (136)",2025-10-30T16:15:11.341Z,176184091134102
"-- starting hand #77 (id: k5nfwutspkvl)  (No Limit Texas Hold'em) (dealer: ""ldl @ Fyu1zC3WxZ"") --",2025-10-30T16:15:11.341Z,176184091134101
"The player ""摩托车 @ 1Dc32wQ1Fs"" joined the game with a stack of 136.",2025-10-30T16:15:11.341Z,176184091134100
"-- ending hand #76 --",2025-10-30T16:15:05.377Z,176184090537702
"""xx @ PBtcyvnNrf"" collected 7 from pot",2025-10-30T16:15:05.377Z,176184090537701
"Uncalled bet of 7 returned to ""xx @ PBtcyvnNrf""",2025-10-30T16:15:05.377Z,176184090537700
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:15:04.549Z,176184090454900
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:15:03.381Z,176184090338100
"""xx @ PBtcyvnNrf"" bets 7",2025-10-30T16:14:58.872Z,176184089887200
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:14:51.798Z,176184089179800
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:14:50.634Z,176184089063400
"The player ""摩托车 @ 1Dc32wQ1Fs"" sit back with the stack of 136.",2025-10-30T16:14:42.327Z,176184088232700
"Flop:  [4♣, 6♥, 6♠]",2025-10-30T16:14:27.225Z,176184086722500
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:14:26.402Z,176184086640200
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-30T16:14:25.302Z,176184086530200
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:14:23.684Z,176184086368400
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:14:17.181Z,176184085718100
"""xx @ PBtcyvnNrf"" calls 2",2025-10-30T16:14:14.492Z,176184085449200
"""lyx @ Ap79JvHOiZ"" calls 2",2025-10-30T16:14:11.653Z,176184085165300
"""黄笃读 @ X4MZgEf7oz"" posts a big blind of 2",2025-10-30T16:14:09.567Z,176184084956709
"""ldl @ Fyu1zC3WxZ"" posts a small blind of 1",2025-10-30T16:14:09.567Z,176184084956708
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (629) | #2 ""xx @ PBtcyvnNrf"" (392) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (821) | #4 ""vzzz @ awUuJQ4Xdy"" (402) | #5 ""ldl @ Fyu1zC3WxZ"" (105) | #6 ""黄笃读 @ X4MZgEf7oz"" (48)",2025-10-30T16:14:09.567Z,176184084956701
"-- starting hand #76 (id: qftu8iooqtb8)  (No Limit Texas Hold'em) (dealer: ""vzzz @ awUuJQ4Xdy"") --",2025-10-30T16:14:09.567Z,176184084956700
"-- ending hand #75 --",2025-10-30T16:14:06.603Z,176184084660302
"""lyx @ Ap79JvHOiZ"" collected 104 from pot",2025-10-30T16:14:06.603Z,176184084660301
"Uncalled bet of 48 returned to ""lyx @ Ap79JvHOiZ""",2025-10-30T16:14:06.603Z,176184084660300
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:14:05.791Z,176184084579100
"""lyx @ Ap79JvHOiZ"" bets 48",2025-10-30T16:14:04.198Z,176184084419800
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:13:59.759Z,176184083975900
"River: 5♣, 6♣, 4♥, 3♠ [5♦]",2025-10-30T16:13:39.970Z,176184081997000
"""lyx @ Ap79JvHOiZ"" calls 25",2025-10-30T16:13:39.164Z,176184081916400
"""黄笃读 @ X4MZgEf7oz"" bets 25",2025-10-30T16:13:36.394Z,176184081639400
"Turn: 5♣, 6♣, 4♥ [3♠]",2025-10-30T16:13:32.253Z,176184081225300
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:13:31.434Z,176184081143400
"""lyx @ Ap79JvHOiZ"" calls 12",2025-10-30T16:13:27.465Z,176184080746500
"""黄笃读 @ X4MZgEf7oz"" bets 12",2025-10-30T16:13:23.554Z,176184080355400
"Flop:  [5♣, 6♣, 4♥]",2025-10-30T16:13:17.648Z,176184079764800
"""黄笃读 @ X4MZgEf7oz"" calls 9",2025-10-30T16:13:16.842Z,176184079684200
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-30T16:13:15.831Z,176184079583100
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:13:07.334Z,176184078733400
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:13:06.190Z,176184078619000
"""xx @ PBtcyvnNrf"" calls 9",2025-10-30T16:13:03.573Z,176184078357300
"""lyx @ Ap79JvHOiZ"" raises to 9",2025-10-30T16:13:01.515Z,176184078151500
"""黄笃读 @ X4MZgEf7oz"" calls 2",2025-10-30T16:12:56.952Z,176184077695200
"""ldl @ Fyu1zC3WxZ"" posts a big blind of 2",2025-10-30T16:12:55.267Z,176184077526709
"""vzzz @ awUuJQ4Xdy"" posts a small blind of 1",2025-10-30T16:12:55.267Z,176184077526708
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (571) | #2 ""xx @ PBtcyvnNrf"" (401) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (821) | #4 ""vzzz @ awUuJQ4Xdy"" (403) | #5 ""ldl @ Fyu1zC3WxZ"" (107) | #6 ""黄笃读 @ X4MZgEf7oz"" (94)",2025-10-30T16:12:55.267Z,176184077526701
"-- starting hand #75 (id: mxfdrq0ikn28)  (No Limit Texas Hold'em) (dealer: ""单吊幺鸡 @ lRXh4HsiF2"") --",2025-10-30T16:12:55.267Z,176184077526700
"-- ending hand #74 --",2025-10-30T16:12:49.241Z,176184076924102
"""单吊幺鸡 @ lRXh4HsiF2"" collected 66 from pot with Two Pair, A's & 5's (combination: A♥, A♠, 5♥, 5♣, J♦)",2025-10-30T16:12:49.241Z,176184076924101
"""单吊幺鸡 @ lRXh4HsiF2"" shows a A♥, 5♥.",2025-10-30T16:12:49.241Z,176184076924100
"""xx @ PBtcyvnNrf"" calls 20",2025-10-30T16:12:48.357Z,176184076835700
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:12:41.769Z,176184076176900
"""单吊幺鸡 @ lRXh4HsiF2"" bets 20",2025-10-30T16:12:35.187Z,176184075518700
"River: 5♣, 7♠, J♦, A♠ [9♥]",2025-10-30T16:12:28.372Z,176184074837200
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:12:27.555Z,176184074755500
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:12:26.029Z,176184074602900
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:12:22.533Z,176184074253300
"Turn: 5♣, 7♠, J♦ [A♠]",2025-10-30T16:12:16.851Z,176184073685100
"""黄笃读 @ X4MZgEf7oz"" calls 5",2025-10-30T16:12:16.043Z,176184073604300
"""ldl @ Fyu1zC3WxZ"" folds",2025-10-30T16:12:14.934Z,176184073493400
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:12:13.721Z,176184073372100
"""单吊幺鸡 @ lRXh4HsiF2"" calls 5",2025-10-30T16:11:50.117Z,176184071011700
"""xx @ PBtcyvnNrf"" bets 5",2025-10-30T16:11:45.952Z,176184070595200
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:11:41.327Z,176184070132700
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-30T16:11:37.110Z,176184069711000
"""vzzz @ awUuJQ4Xdy"" checks",2025-10-30T16:11:34.932Z,176184069493200
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:11:33.723Z,176184069372300
"Flop:  [5♣, 7♠, J♦]",2025-10-30T16:11:26.269Z,176184068626900
"""vzzz @ awUuJQ4Xdy"" checks",2025-10-30T16:11:25.428Z,176184068542800
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:11:08.595Z,176184066859500
"""xx @ PBtcyvnNrf"" calls 2",2025-10-30T16:11:06.018Z,176184066601800
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:11:04.783Z,176184066478300
"""黄笃读 @ X4MZgEf7oz"" calls 2",2025-10-30T16:10:58.352Z,176184065835200
"""ldl @ Fyu1zC3WxZ"" checks",2025-10-30T16:10:57.336Z,176184065733600
"""ldl @ Fyu1zC3WxZ"" posts a missed big blind of 2",2025-10-30T16:10:49.469Z,176184064946912
"""ldl @ Fyu1zC3WxZ"" posts a missing small blind of 1",2025-10-30T16:10:49.469Z,176184064946911
"""vzzz @ awUuJQ4Xdy"" posts a big blind of 2",2025-10-30T16:10:49.469Z,176184064946910
"""单吊幺鸡 @ lRXh4HsiF2"" posts a small blind of 1",2025-10-30T16:10:49.469Z,176184064946909
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (571) | #2 ""xx @ PBtcyvnNrf"" (428) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (782) | #4 ""vzzz @ awUuJQ4Xdy"" (405) | #5 ""ldl @ Fyu1zC3WxZ"" (110) | #6 ""黄笃读 @ X4MZgEf7oz"" (101)",2025-10-30T16:10:49.469Z,176184064946902
"-- starting hand #74 (id: g26thu45fkg7)  (No Limit Texas Hold'em) (dealer: ""xx @ PBtcyvnNrf"") --",2025-10-30T16:10:49.469Z,176184064946901
"The player ""ldl @ Fyu1zC3WxZ"" joined the game with a stack of 110.",2025-10-30T16:10:49.469Z,176184064946900
"-- ending hand #73 --",2025-10-30T16:10:43.462Z,176184064346203
"""lyx @ Ap79JvHOiZ"" collected 72 from pot with Two Pair, 10's & 9's (combination: 10♥, 10♠, 9♠, 9♦, 8♠)",2025-10-30T16:10:43.462Z,176184064346202
"""lyx @ Ap79JvHOiZ"" shows a 10♥, 3♥.",2025-10-30T16:10:43.462Z,176184064346201
"""单吊幺鸡 @ lRXh4HsiF2"" shows a 6♠, J♥.",2025-10-30T16:10:43.462Z,176184064346200
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:10:42.615Z,176184064261500
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:10:40.275Z,176184064027500
"River: 8♠, 8♦, 9♠, 10♠ [9♦]",2025-10-30T16:10:33.314Z,176184063331400
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:10:32.472Z,176184063247200
"""lyx @ Ap79JvHOiZ"" calls 20",2025-10-30T16:10:21.706Z,176184062170600
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:10:07.812Z,176184060781200
"""单吊幺鸡 @ lRXh4HsiF2"" bets 20",2025-10-30T16:10:04.655Z,176184060465500
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:09:59.031Z,176184059903100
"Turn: 8♠, 8♦, 9♠ [10♠]",2025-10-30T16:09:53.281Z,176184059328100
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:09:52.467Z,176184059246700
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:09:51.294Z,176184059129400
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:09:48.236Z,176184058823600
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:09:44.981Z,176184058498100
"Flop:  [8♠, 8♦, 9♠]",2025-10-30T16:09:41.216Z,176184058121600
"""lyx @ Ap79JvHOiZ"" calls 8",2025-10-30T16:09:40.345Z,176184058034500
"""黄笃读 @ X4MZgEf7oz"" calls 8",2025-10-30T16:09:35.455Z,176184057545500
"""单吊幺鸡 @ lRXh4HsiF2"" calls 8",2025-10-30T16:09:32.618Z,176184057261800
"""xx @ PBtcyvnNrf"" raises to 8",2025-10-30T16:09:29.356Z,176184056935600
"The player ""ldl @ Fyu1zC3WxZ"" sit back with the stack of 110.",2025-10-30T16:09:27.509Z,176184056750900
"""lyx @ Ap79JvHOiZ"" calls 2",2025-10-30T16:09:22.513Z,176184056251300
"""黄笃读 @ X4MZgEf7oz"" calls 2",2025-10-30T16:09:16.512Z,176184055651200
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:09:15.472Z,176184055547200
"""单吊幺鸡 @ lRXh4HsiF2"" posts a big blind of 2",2025-10-30T16:09:06.864Z,176184054686408
"""xx @ PBtcyvnNrf"" posts a small blind of 1",2025-10-30T16:09:06.864Z,176184054686407
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (527) | #2 ""xx @ PBtcyvnNrf"" (436) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (810) | #4 ""vzzz @ awUuJQ4Xdy"" (405) | #6 ""黄笃读 @ X4MZgEf7oz"" (109)",2025-10-30T16:09:06.864Z,176184054686401
"-- starting hand #73 (id: waepuqkhszo0)  (No Limit Texas Hold'em) (dealer: ""lyx @ Ap79JvHOiZ"") --",2025-10-30T16:09:06.864Z,176184054686400
"-- ending hand #72 --",2025-10-30T16:09:03.912Z,176184054391202
"""lyx @ Ap79JvHOiZ"" collected 8 from pot",2025-10-30T16:09:03.912Z,176184054391201
"Uncalled bet of 4 returned to ""lyx @ Ap79JvHOiZ""",2025-10-30T16:09:03.912Z,176184054391200
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:09:03.104Z,176184054310400
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:08:59.575Z,176184053957500
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:08:57.995Z,176184053799500
"""lyx @ Ap79JvHOiZ"" bets 4",2025-10-30T16:08:52.821Z,176184053282100
"Flop:  [5♥, 5♠, Q♦]",2025-10-30T16:08:47.961Z,176184052796100
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:08:47.150Z,176184052715000
"""lyx @ Ap79JvHOiZ"" calls 2",2025-10-30T16:08:46.019Z,176184052601900
"""黄笃读 @ X4MZgEf7oz"" calls 2",2025-10-30T16:08:37.315Z,176184051731500
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:08:36.241Z,176184051624100
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:08:35.128Z,176184051512800
"""xx @ PBtcyvnNrf"" posts a big blind of 2",2025-10-30T16:08:27.631Z,176184050763108
"""lyx @ Ap79JvHOiZ"" posts a small blind of 1",2025-10-30T16:08:27.631Z,176184050763107
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (521) | #2 ""xx @ PBtcyvnNrf"" (438) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (812) | #4 ""vzzz @ awUuJQ4Xdy"" (405) | #6 ""黄笃读 @ X4MZgEf7oz"" (111)",2025-10-30T16:08:27.631Z,176184050763101
"-- starting hand #72 (id: ctj8oqkwj2zs)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ X4MZgEf7oz"") --",2025-10-30T16:08:27.631Z,176184050763100
"-- ending hand #71 --",2025-10-30T16:08:24.710Z,176184050471002
"""lyx @ Ap79JvHOiZ"" collected 11 from pot",2025-10-30T16:08:24.710Z,176184050471001
"Uncalled bet of 11 returned to ""lyx @ Ap79JvHOiZ""",2025-10-30T16:08:24.710Z,176184050471000
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:08:23.907Z,176184050390700
"""lyx @ Ap79JvHOiZ"" bets 11",2025-10-30T16:08:21.119Z,176184050111900
"River: 4♠, 10♠, 10♣, 3♦ [3♥]",2025-10-30T16:08:14.018Z,176184049401800
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:08:13.171Z,176184049317100
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:08:08.167Z,176184048816700
"""lyx @ Ap79JvHOiZ"" bets 2",2025-10-30T16:07:53.387Z,176184047338700
"Turn: 4♠, 10♠, 10♣ [3♦]",2025-10-30T16:07:48.572Z,176184046857200
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:07:47.752Z,176184046775200
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:07:43.579Z,176184046357900
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:07:41.371Z,176184046137100
"Flop:  [4♠, 10♠, 10♣]",2025-10-30T16:07:39.696Z,176184045969600
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:07:38.891Z,176184045889100
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:07:35.670Z,176184045567000
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:07:34.594Z,176184045459400
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:07:33.474Z,176184045347400
"""xx @ PBtcyvnNrf"" calls 2",2025-10-30T16:07:29.205Z,176184044920500
"""lyx @ Ap79JvHOiZ"" posts a big blind of 2",2025-10-30T16:07:26.710Z,176184044671008
"""黄笃读 @ X4MZgEf7oz"" posts a small blind of 1",2025-10-30T16:07:26.710Z,176184044671007
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (514) | #2 ""xx @ PBtcyvnNrf"" (440) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (816) | #4 ""vzzz @ awUuJQ4Xdy"" (405) | #6 ""黄笃读 @ X4MZgEf7oz"" (112)",2025-10-30T16:07:26.710Z,176184044671001
"-- starting hand #71 (id: xnvgn5fpvlqc)  (No Limit Texas Hold'em) (dealer: ""vzzz @ awUuJQ4Xdy"") --",2025-10-30T16:07:26.710Z,176184044671000
"""单吊幺鸡 @ lRXh4HsiF2"" shows a 10♦, 5♦.",2025-10-30T16:07:24.070Z,176184044407000
"-- ending hand #70 --",2025-10-30T16:07:23.063Z,176184044306302
"""单吊幺鸡 @ lRXh4HsiF2"" collected 7 from pot",2025-10-30T16:07:23.063Z,176184044306301
"Uncalled bet of 10 returned to ""单吊幺鸡 @ lRXh4HsiF2""",2025-10-30T16:07:23.063Z,176184044306300
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:07:22.243Z,176184044224300
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:07:21.109Z,176184044110900
"""单吊幺鸡 @ lRXh4HsiF2"" bets 10",2025-10-30T16:07:17.259Z,176184043725900
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:07:11.341Z,176184043134100
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:07:10.219Z,176184043021900
"Turn: 7♣, K♠, 3♠ [7♦]",2025-10-30T16:07:07.984Z,176184042798400
"""单吊幺鸡 @ lRXh4HsiF2"" checks",2025-10-30T16:07:07.177Z,176184042717700
"""xx @ PBtcyvnNrf"" checks",2025-10-30T16:07:05.097Z,176184042509700
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:07:03.113Z,176184042311300
"Flop:  [7♣, K♠, 3♠]",2025-10-30T16:07:00.673Z,176184042067300
"""黄笃读 @ X4MZgEf7oz"" checks",2025-10-30T16:06:59.867Z,176184041986700
"""vzzz @ awUuJQ4Xdy"" folds",2025-10-30T16:06:58.860Z,176184041886000
"""单吊幺鸡 @ lRXh4HsiF2"" calls 2",2025-10-30T16:06:57.740Z,176184041774000
"""xx @ PBtcyvnNrf"" calls 2",2025-10-30T16:06:55.276Z,176184041527600
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:06:51.262Z,176184041126200
"""黄笃读 @ X4MZgEf7oz"" posts a big blind of 2",2025-10-30T16:06:48.059Z,176184040805909
"""vzzz @ awUuJQ4Xdy"" posts a small blind of 1",2025-10-30T16:06:48.059Z,176184040805908
"Player stacks: #1 ""lyx @ Ap79JvHOiZ"" (514) | #2 ""xx @ PBtcyvnNrf"" (442) | #3 ""单吊幺鸡 @ lRXh4HsiF2"" (811) | #4 ""vzzz @ awUuJQ4Xdy"" (406) | #6 ""黄笃读 @ X4MZgEf7oz"" (114)",2025-10-30T16:06:48.059Z,176184040805902
"-- starting hand #70 (id: 2znebpglp2ch)  (No Limit Texas Hold'em) (dealer: ""单吊幺鸡 @ lRXh4HsiF2"") --",2025-10-30T16:06:48.059Z,176184040805901
"The player ""ldl @ Fyu1zC3WxZ"" stand up with the stack of 110.",2025-10-30T16:06:48.059Z,176184040805900
"-- ending hand #69 --",2025-10-30T16:06:45.136Z,176184040513602
"""vzzz @ awUuJQ4Xdy"" collected 25 from pot",2025-10-30T16:06:45.136Z,176184040513601
"Uncalled bet of 2 returned to ""vzzz @ awUuJQ4Xdy""",2025-10-30T16:06:45.136Z,176184040513600
"""lyx @ Ap79JvHOiZ"" folds",2025-10-30T16:06:44.291Z,176184040429100
"""vzzz @ awUuJQ4Xdy"" bets 2",2025-10-30T16:06:43.100Z,176184040310000
"River: 9♥, 6♦, 6♠, A♣ [4♦]",2025-10-30T16:06:35.665Z,176184039566500
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:06:34.836Z,176184039483600
"""vzzz @ awUuJQ4Xdy"" checks",2025-10-30T16:06:30.594Z,176184039059400
"Turn: 9♥, 6♦, 6♠ [A♣]",2025-10-30T16:06:25.724Z,176184038572400
"""lyx @ Ap79JvHOiZ"" checks",2025-10-30T16:06:24.869Z,176184038486900
"""vzzz @ awUuJQ4Xdy"" checks",2025-10-30T16:06:21.302Z,176184038130200
"Flop:  [9♥, 6♦, 6♠]",2025-10-30T16:06:15.057Z,176184037505700
"""xx @ PBtcyvnNrf"" folds",2025-10-30T16:06:14.249Z,176184037424900
"""lyx @ Ap79JvHOiZ"" calls 10",2025-10-30T16:06:13.138Z,176184037313800
"""黄笃读 @ X4MZgEf7oz"" folds",2025-10-30T16:06:09.201Z,176184036920100
"""vzzz @ awUuJQ4Xdy"" raises to 10",2025-10-30T16:06:05.915Z,176184036591500
"""单吊幺鸡 @ lRXh4HsiF2"" folds",2025-10-30T16:05:59.153Z,176184035915300
